date;va;pwm;temp
2021-11-26 00:00:00;450;0;15,25
2021-11-26 00:00:05;450;0;15,25
2021-11-26 00:00:10;450;0;15,25
2021-11-26 00:00:15;450;0;15,25
2021-11-26 00:00:20;460;0;15,25
2021-11-26 00:00:25;450;0;15,25
2021-11-26 00:00:30;450;0;15,25
2021-11-26 00:00:35;450;0;15,25
2021-11-26 00:00:40;450;0;15,25
2021-11-26 00:00:45;450;0;15,25
2021-11-26 00:00:50;450;0;15,25
2021-11-26 00:00:55;840;0;15,25
2021-11-26 00:01:00;910;0;15,25
2021-11-26 00:01:05;940;0;15,25
2021-11-26 00:01:10;940;0;15,25
2021-11-26 00:01:15;940;0;15,25
2021-11-26 00:01:20;940;0;15,25
2021-11-26 00:01:25;930;0;15,25
2021-11-26 00:01:30;450;0;15,25
2021-11-26 00:01:35;460;0;15,25
2021-11-26 00:01:40;460;0;15,25
2021-11-26 00:01:45;450;0;15,25
2021-11-26 00:01:50;450;0;15,25
2021-11-26 00:01:55;460;0;15,25
2021-11-26 00:02:00;460;0;15,25
2021-11-26 00:02:05;460;0;15,25
2021-11-26 00:02:10;460;0;15,25
2021-11-26 00:02:15;450;0;15,25
2021-11-26 00:02:20;450;0;15,25
2021-11-26 00:02:25;460;0;15,25
2021-11-26 00:02:30;450;0;15,25
2021-11-26 00:02:35;460;0;15,25
2021-11-26 00:02:40;450;0;15,25
2021-11-26 00:02:45;450;0;15,25
2021-11-26 00:02:50;450;0;15,25
2021-11-26 00:02:55;450;0;15,25
2021-11-26 00:03:00;460;0;15,25
2021-11-26 00:03:05;450;0;15,25
2021-11-26 00:03:10;450;0;15,25
2021-11-26 00:03:15;450;0;15,25
2021-11-26 00:03:20;460;0;15,25
2021-11-26 00:03:25;460;0;15,25
2021-11-26 00:03:30;460;0;15,25
2021-11-26 00:03:35;450;0;15,25
2021-11-26 00:03:40;450;0;15,25
2021-11-26 00:03:45;450;0;15,25
2021-11-26 00:03:50;450;0;15,25
2021-11-26 00:03:55;450;0;15,25
2021-11-26 00:04:00;460;0;15,25
2021-11-26 00:04:05;450;0;15,25
2021-11-26 00:04:10;450;0;15,25
2021-11-26 00:04:15;460;0;15,25
2021-11-26 00:04:20;450;0;15,25
2021-11-26 00:04:25;460;0;15,25
2021-11-26 00:04:30;450;0;15,25
2021-11-26 00:04:35;450;0;15,25
2021-11-26 00:04:40;450;0;15,25
2021-11-26 00:04:45;450;0;15,25
2021-11-26 00:04:50;450;0;15,25
2021-11-26 00:04:55;450;0;15,25
2021-11-26 00:05:00;450;0;15,25
2021-11-26 00:05:05;450;0;15,25
2021-11-26 00:05:10;460;0;15,25
2021-11-26 00:05:15;450;0;15,25
2021-11-26 00:05:20;450;0;15,25
2021-11-26 00:05:25;450;0;15,25
2021-11-26 00:05:30;450;0;15,25
2021-11-26 00:05:35;450;0;15,25
2021-11-26 00:05:40;450;0;15,25
2021-11-26 00:05:45;450;0;15,25
2021-11-26 00:05:50;450;0;15,25
2021-11-26 00:05:55;460;0;15,25
2021-11-26 00:06:00;460;0;15,25
2021-11-26 00:06:05;460;0;15,25
2021-11-26 00:06:10;450;0;15,25
2021-11-26 00:06:15;450;0;15,25
2021-11-26 00:06:20;450;0;15,25
2021-11-26 00:06:25;450;0;15,25
2021-11-26 00:06:30;450;0;15,25
2021-11-26 00:06:35;460;0;15,25
2021-11-26 00:06:40;460;0;15,25
2021-11-26 00:06:45;450;0;15,25
2021-11-26 00:06:50;450;0;15,25
2021-11-26 00:06:55;460;0;15,25
2021-11-26 00:07:00;450;0;15,25
2021-11-26 00:07:05;450;0;15,25
2021-11-26 00:07:10;450;0;15,25
2021-11-26 00:07:15;450;0;15,25
2021-11-26 00:07:20;450;0;15,25
2021-11-26 00:07:25;450;0;15,25
2021-11-26 00:07:30;450;0;15,25
2021-11-26 00:07:35;450;0;15,25
2021-11-26 00:07:40;450;0;15,25
2021-11-26 00:07:45;450;0;15,25
2021-11-26 00:07:50;450;0;15,25
2021-11-26 00:07:55;450;0;15,25
2021-11-26 00:08:00;450;0;15,25
2021-11-26 00:08:05;450;0;15,25
2021-11-26 00:08:10;450;0;15,25
2021-11-26 00:08:15;450;0;15,25
2021-11-26 00:08:20;450;0;15,25
2021-11-26 00:08:25;450;0;15,25
2021-11-26 00:08:30;450;0;15,25
2021-11-26 00:08:35;450;0;15,25
2021-11-26 00:08:40;450;0;15,25
2021-11-26 00:08:45;450;0;15,25
2021-11-26 00:08:50;450;0;15,25
2021-11-26 00:08:55;450;0;15,25
2021-11-26 00:09:00;450;0;15,25
2021-11-26 00:09:05;450;0;15,25
2021-11-26 00:09:10;450;0;15,25
2021-11-26 00:09:15;450;0;15,00
2021-11-26 00:09:20;450;0;15,25
2021-11-26 00:09:25;450;0;15,00
2021-11-26 00:09:30;450;0;15,25
2021-11-26 00:09:35;450;0;15,25
2021-11-26 00:09:40;450;0;15,25
2021-11-26 00:09:45;450;0;15,25
2021-11-26 00:09:50;450;0;15,25
2021-11-26 00:09:55;450;0;15,25
2021-11-26 00:10:00;450;0;15,25
2021-11-26 00:10:05;450;0;15,25
2021-11-26 00:10:10;450;0;15,25
2021-11-26 00:10:15;450;0;15,25
2021-11-26 00:10:20;450;0;15,25
2021-11-26 00:10:25;450;0;15,25
2021-11-26 00:10:30;450;0;15,25
2021-11-26 00:10:35;450;0;15,25
2021-11-26 00:10:40;450;0;15,25
2021-11-26 00:10:45;450;0;15,25
2021-11-26 00:10:50;450;0;15,25
2021-11-26 00:10:55;450;0;15,25
2021-11-26 00:11:00;450;0;15,25
2021-11-26 00:11:05;450;0;15,25
2021-11-26 00:11:10;450;0;15,25
2021-11-26 00:11:15;450;0;15,25
2021-11-26 00:11:20;460;0;15,25
2021-11-26 00:11:25;450;0;15,25
2021-11-26 00:11:30;450;0;15,25
2021-11-26 00:11:35;450;0;15,25
2021-11-26 00:11:40;450;0;15,25
2021-11-26 00:11:45;410;0;15,25
2021-11-26 00:11:50;940;0;15,25
2021-11-26 00:11:55;830;0;15,25
2021-11-26 00:12:00;870;0;15,25
2021-11-26 00:12:05;870;0;15,25
2021-11-26 00:12:10;870;0;15,25
2021-11-26 00:12:15;860;0;15,25
